row_id,source_id,source_citation_short,extraction_status,notes_general,asr_model_name_raw,asr_model_name_standardized,benchmark_name_raw,benchmark_name_standardized,source_paper_name,observation_unit_label,language_label_raw,language_label_standardized,iso_language_code,subgroup_label_raw,subgroup_label_standardized,subgroup_type,linguistic_group_level,transcript_type_raw,transcript_type_standardized,transcript_type_binary,correction_source,reference_condition_notes,training_hours_raw,training_hours_numeric,training_hours_unit,training_hours_source_text,log_training_hours,resource_level_tertile,resource_level_notes,wer_reported,cer_reported,delta_wer_reported,worst_group_wer_reported,macro_avg_wer_reported,micro_avg_wer_reported,other_fairness_metric_name,other_fairness_metric_value,metric_notes,speech_domain_raw,speech_domain_standardized,noise_condition_raw,noise_condition_standardized,recording_condition_notes,evaluation_split,dataset_condition_notes,has_performance_metric,has_training_hours,has_transcript_type,eligible_for_main_analysis,exclusion_reason,ambiguity_flag,verification_flag,group_row_count,micro_avg_notes
OBS068,SRC02,"Veliche et al., 2024",extracted,"~290M params, >2M hours; Table 2 ethnicity WER",Meta semi-supervised video model,Meta Video (semi-supervised),Fair-Speech,Fair-Speech,Towards Measuring Fairness in Speech Recognition: Fair-Speech Dataset,Meta Video (semi-supervised) | English/Black or African American | Fair-Speech,English (American),English,en,Black or African American,Black or African American,race_ethnicity,language_plus_subgroup,"Raw ASR output evaluated against human-transcribed reference (verbatim, multi-pass, three-way vendor agreement)",single_reference_human_transcribed,curated_reference,human_reference_transcription,REFERENCE is human-transcribed (annotation WER 1.47%); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,>2M hours (imprecise),,,>2M hours stated but not precise; cannot use as numeric,,Missing,>2M hours stated but not precise; cannot use as numeric,4.9,,0.0,4.9,4.9,,,,,Semi-spontaneous voice-assistant command speech across 7 domains,mixed,Mobile-recorded by participants remotely; natural in-the-wild conditions,mixed,Self-recorded mobile audio; U.S. participants; avg 7.36s per utterance,benchmark_eval,"Full 26,471-utterance corpus is evaluation-only; no train/dev/test split",True,False,True,False,missing_training_hours,True,needs_review,1.0,not_computed_no_weight_column
OBS069,SRC02,"Veliche et al., 2024",extracted,Table 2 gender WER; relative gap 61.2%,Whisper-small,Whisper small,Fair-Speech,Fair-Speech,Towards Measuring Fairness in Speech Recognition: Fair-Speech Dataset,Whisper small | English/Female | Fair-Speech,English (American),English,en,Female,Female,gender,language_plus_subgroup,"Raw ASR output evaluated against human-transcribed reference (verbatim, multi-pass, three-way vendor agreement)",single_reference_human_transcribed,curated_reference,human_reference_transcription,REFERENCE is human-transcribed (annotation WER 1.47%); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,"438,218 hours English",438218.0,hours,Derived: 65% of 680k hours = English,5.6417,High,Derived from Whisper paper,5.16,,12.479999999999999,16.99,9.188333333333334,,,,,Semi-spontaneous voice-assistant command speech across 7 domains,mixed,Mobile-recorded by participants remotely; natural in-the-wild conditions,mixed,Self-recorded mobile audio; U.S. participants; avg 7.36s per utterance,benchmark_eval,"Full 26,471-utterance corpus is evaluation-only; no train/dev/test split",True,True,True,True,,True,needs_review,6.0,not_computed_no_weight_column
OBS070,SRC02,"Veliche et al., 2024",extracted,Table 2 gender WER; relative gap 61.2%,Whisper-small,Whisper small,Fair-Speech,Fair-Speech,Towards Measuring Fairness in Speech Recognition: Fair-Speech Dataset,Whisper small | English/Male | Fair-Speech,English (American),English,en,Male,Male,gender,language_plus_subgroup,"Raw ASR output evaluated against human-transcribed reference (verbatim, multi-pass, three-way vendor agreement)",single_reference_human_transcribed,curated_reference,human_reference_transcription,REFERENCE is human-transcribed (annotation WER 1.47%); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,"438,218 hours English",438218.0,hours,Derived: 65% of 680k hours = English,5.6417,High,Derived from Whisper paper,13.3,,12.479999999999999,16.99,9.188333333333334,,Relative WER gap (gender),61.2,,Semi-spontaneous voice-assistant command speech across 7 domains,mixed,Mobile-recorded by participants remotely; natural in-the-wild conditions,mixed,Self-recorded mobile audio; U.S. participants; avg 7.36s per utterance,benchmark_eval,"Full 26,471-utterance corpus is evaluation-only; no train/dev/test split",True,True,True,True,,True,needs_review,6.0,not_computed_no_weight_column
OBS071,SRC02,"Veliche et al., 2024",extracted,Table 2 nativeness WER; counterintuitively L2 outperforms L1,Whisper-small,Whisper small,Fair-Speech,Fair-Speech,Towards Measuring Fairness in Speech Recognition: Fair-Speech Dataset,Whisper small | English/L1 native English | Fair-Speech,English (American),English,en,L1 native English,L1 native English,nativeness,language_plus_subgroup,"Raw ASR output evaluated against human-transcribed reference (verbatim, multi-pass, three-way vendor agreement)",single_reference_human_transcribed,curated_reference,human_reference_transcription,REFERENCE is human-transcribed (annotation WER 1.47%); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,"438,218 hours English",438218.0,hours,Derived: 65% of 680k hours = English,5.6417,High,Derived from Whisper paper,9.54,,12.479999999999999,16.99,9.188333333333334,,,,,Semi-spontaneous voice-assistant command speech across 7 domains,mixed,Mobile-recorded by participants remotely; natural in-the-wild conditions,mixed,Self-recorded mobile audio; U.S. participants; avg 7.36s per utterance,benchmark_eval,"Full 26,471-utterance corpus is evaluation-only; no train/dev/test split",True,True,True,True,,True,needs_review,6.0,not_computed_no_weight_column
OBS072,SRC02,"Veliche et al., 2024",extracted,Table 2 nativeness WER; counterintuitively L2 outperforms L1,Whisper-small,Whisper small,Fair-Speech,Fair-Speech,Towards Measuring Fairness in Speech Recognition: Fair-Speech Dataset,Whisper small | English/L2 non-native | Fair-Speech,English (American),English,en,L2 non-native,L2 non-native,nativeness,language_plus_subgroup,"Raw ASR output evaluated against human-transcribed reference (verbatim, multi-pass, three-way vendor agreement)",single_reference_human_transcribed,curated_reference,human_reference_transcription,REFERENCE is human-transcribed (annotation WER 1.47%); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,"438,218 hours English",438218.0,hours,Derived: 65% of 680k hours = English,5.6417,High,Derived from Whisper paper,5.63,,12.479999999999999,16.99,9.188333333333334,,,,,Semi-spontaneous voice-assistant command speech across 7 domains,mixed,Mobile-recorded by participants remotely; natural in-the-wild conditions,mixed,Self-recorded mobile audio; U.S. participants; avg 7.36s per utterance,benchmark_eval,"Full 26,471-utterance corpus is evaluation-only; no train/dev/test split",True,True,True,True,,True,needs_review,6.0,not_computed_no_weight_column
OBS073,SRC03,"Sedghiyeh et al., 2025",extracted,Table 4 overall results,Vosk (vosk-model-fa-0.5),Vosk,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,Vosk | Persian | PSRB,Persian,Persian,fa,,,none,language,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported in PSRB,,,,,,,SW-WER,39.41,SW-WER = Substitution-Weighted WER; novel metric from PSRB,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,True,False,True,False,missing_training_hours,False,verified,,
OBS074,SRC03,"Sedghiyeh et al., 2025",extracted,Table 4 overall results,Seamless-M4T-V2-large,Seamless-M4T-V2-large,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,Seamless-M4T-V2-large | Persian | PSRB,Persian,Persian,fa,,,none,language,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported in PSRB,38.85,,0.0,38.85,38.85,,,,,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,True,False,True,False,missing_training_hours,False,verified,1.0,not_computed_no_weight_column
OBS075,SRC03,"Sedghiyeh et al., 2025",extracted,Table 4 overall results,Whisper large-v3,Whisper large-v3,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,Whisper large-v3 | Persian | PSRB,Persian,Persian,fa,,,none,language,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported in PSRB,41.49,,0.0,41.49,41.49,,,,,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,True,False,True,False,missing_training_hours,False,verified,1.0,not_computed_no_weight_column
OBS076,SRC03,"Sedghiyeh et al., 2025",extracted,Table 4 overall results,Faster-Whisper large-v3,Faster-Whisper large-v3,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,Faster-Whisper large-v3 | Persian | PSRB,Persian,Persian,fa,,,none,language,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported in PSRB,,,,,,,,,,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,False,False,True,False,missing_performance_metric; missing_training_hours,False,verified,,
OBS077,SRC03,"Sedghiyeh et al., 2025",extracted,Table 4 overall results,SLPL W2V2 (Sharif-wav2vec2),SLPL W2V2,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,SLPL W2V2 | Persian | PSRB,Persian,Persian,fa,,,none,language,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported in PSRB,,,,,,,SW-WER,39.16,SW-WER = Substitution-Weighted WER; novel metric from PSRB,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,True,False,True,False,missing_training_hours,False,verified,,
OBS078,SRC03,"Sedghiyeh et al., 2025",extracted,Table 4 overall results,FC-Fa (NVIDIA NeMo FastConformer),FC-Fa,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,FC-Fa | Persian | PSRB,Persian,Persian,fa,,,none,language,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported in PSRB,,,,,,,SW-WER,37.58,SW-WER = Substitution-Weighted WER; novel metric from PSRB,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,True,False,True,False,missing_training_hours,False,verified,,
OBS079,SRC03,"Sedghiyeh et al., 2025",extracted,Table 4 overall results,Azure STT,Azure STT,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,Azure STT | Persian | PSRB,Persian,Persian,fa,,,none,language,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported in PSRB,,,,,,,,,,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,False,False,True,False,missing_performance_metric; missing_training_hours,False,verified,,
OBS080,SRC03,"Sedghiyeh et al., 2025",extracted,Table 4 overall results,Google Chirp V2,Google Chirp V2,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,Google Chirp V2 | Persian | PSRB,Persian,Persian,fa,,,none,language,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported in PSRB,19.92,9.05,0.0,19.92,19.92,,SW-WER,15.99,SW-WER = Substitution-Weighted WER; novel metric from PSRB,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,True,False,True,False,missing_training_hours,False,verified,1.0,not_computed_no_weight_column
OBS081,SRC03,"Sedghiyeh et al., 2025",extracted,Table 4 overall results,Aipa (aipaa.ir),Aipa,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,Aipa | Persian | PSRB,Persian,Persian,fa,,,none,language,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported in PSRB,,,,,,,,,,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,False,False,True,False,missing_performance_metric; missing_training_hours,False,verified,,
OBS082,SRC03,"Sedghiyeh et al., 2025",extracted,Table 4 overall results,Avanegar (api.ivira.ai/partai),Avanegar,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,Avanegar | Persian | PSRB,Persian,Persian,fa,,,none,language,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported in PSRB,19.3,8.75,0.0,19.3,19.3,,SW-WER,15.68,SW-WER = Substitution-Weighted WER; novel metric from PSRB,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,True,False,True,False,missing_training_hours,False,verified,1.0,not_computed_no_weight_column
OBS083,SRC03,"Sedghiyeh et al., 2025",extracted,Per-accent SW-WER from Table 8,Avanegar,Avanegar,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,Avanegar | Persian/Standard | PSRB,Persian,Persian,fa,Standard,Standard,accent,language_plus_subgroup,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported,,,0.0,19.3,19.3,,SW-WER,9.6,Table 8 per-accent SW-WER,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,True,False,True,False,missing_training_hours,False,verified,1.0,not_computed_no_weight_column
OBS084,SRC03,"Sedghiyeh et al., 2025",extracted,Per-accent SW-WER from Table 8,Whisper large-v3,Whisper large-v3,PSRB,PSRB,PSRB: A Comprehensive Benchmark for Evaluating Persian ASR Systems,Whisper large-v3 | Persian/Baluchi | PSRB,Persian,Persian,fa,Baluchi,Baluchi,accent,language_plus_subgroup,Raw ASR output evaluated against human-corrected reference (two-tier review: four annotators + technical team verification),single_reference_human_corrected,curated_reference,human_reference_edit,REFERENCE is human-corrected (two-tier review); ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,,,,,,Missing,Per-model Persian training hours not reported,,,0.0,41.49,41.49,,SW-WER,78.7,Table 8 per-accent SW-WER,Mixed: 58.6% spontaneous / 41.4% read,mixed,47.3% clean / 52.7% noisy+reverberant+phone,mixed,"10.4 hours, 3372 utterances, 756 speakers, 16 kHz",benchmark_eval,Evaluation-only benchmark; no train/dev/test split,True,False,True,False,missing_training_hours,False,verified,1.0,not_computed_no_weight_column
OBS085,SRC04,"Rai et al., 2025",partially_extracted,Only numeric value in paper; per-subgroup WER on live HuggingFace leaderboard only,Whisper-medium,Whisper medium,ASR-FAIRBENCH (via Fair-Speech 10% stratified sample),ASR-FAIRBENCH,ASR-FAIRBENCH: Measuring and Benchmarking Equity Across ASR Systems,Whisper medium | English | ASR-FAIRBENCH,English (American),English,en,,,none,language,Raw ASR output evaluated against Fair-Speech human-transcribed references,single_reference_human_transcribed,curated_reference,human_reference_transcription,"REFERENCE from Fair-Speech (human-transcribed); ASR OUTPUT is raw/uncorrected; 10% stratified sample (2,648 samples / 5.46 hours)",,,,,,Missing,No model-specific training hours reported,,,,,,,FAAS,29.41,FAAS = 10*log10(Overall_Score/WER); only numeric value in paper,Semi-spontaneous voice-assistant commands,mixed,Mobile-recorded,mixed,,benchmark_eval,,True,False,True,False,missing_training_hours,True,needs_review,,
OBS086,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | Slovenian | Common Voice,Slovenian,Slovenian,sl,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",,,,,,Missing,Per-language hours not reported in Table 1 for this language,,15.35,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,False,True,False,missing_training_hours,False,verified,,
OBS087,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | Irish | Common Voice,Irish,Irish,ga,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",,,,,,Missing,Per-language hours not reported in Table 1 for this language,,25.42,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,False,True,False,missing_training_hours,False,verified,,
OBS088,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | Chuvash | Common Voice,Chuvash,Chuvash,cv,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",,,,,,Missing,Per-language hours not reported in Table 1 for this language,,27.21,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,False,True,False,missing_training_hours,False,verified,,
OBS089,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | Breton | Common Voice,Breton,Breton,br,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",,,,,,Missing,Per-language hours not reported in Table 1 for this language,,15.99,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,False,True,False,missing_training_hours,False,verified,,
OBS090,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | Turkish | Common Voice,Turkish,Turkish,tr,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",,,,,,Missing,Per-language hours not reported in Table 1 for this language,,27.55,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,False,True,False,missing_training_hours,False,verified,,
OBS091,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | Italian | Common Voice,Italian,Italian,it,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",,,,,,Missing,Per-language hours not reported in Table 1 for this language,,33.63,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,False,True,False,missing_training_hours,False,verified,,
OBS092,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | Welsh | Common Voice,Welsh,Welsh,cy,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",,,,,,Missing,Per-language hours not reported in Table 1 for this language,,28.75,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,False,True,False,missing_training_hours,False,verified,,
OBS093,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | Tatar | Common Voice,Tatar,Tatar,tt,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",,,,,,Missing,Per-language hours not reported in Table 1 for this language,,26.42,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,False,True,False,missing_training_hours,False,verified,,
OBS094,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | Catalan | Common Voice,Catalan,Catalan,ca,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",120 total hours,120.0,hours,Common Voice Table 1 total corpus hours; model trained on this data,2.0792,Low,Total corpus hours from Table 1; model was trained on Common Voice,,33.83,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,True,True,True,,False,verified,,
OBS095,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | French | Common Voice,French,French,fr,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",184 total hours,184.0,hours,Common Voice Table 1 total corpus hours; model trained on this data,2.2648,Low,Total corpus hours from Table 1; model was trained on Common Voice,,43.2,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,True,True,True,,False,verified,,
